Score,Summary,Bert_Loss,Bert_Logits,Bert_Labels,roberta_Loss,roberta_Logits,roberta_Labels,albert_Loss,albert_Logits,albert_Labels
4,Lindt Pistachio Chocolate,"tensor(5.0068e-06, grad_fn=<NllLossBackward>)","tensor([[-7.1048, -2.5855, -1.5706, 24.2306, 36.4335]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(9.2502e-05, grad_fn=<NllLossBackward>)","tensor([[16.2951, 29.9835, 28.2047,  2.1027, 39.4282]],
       grad_fn=<AddmmBackward>)",4
4,WONDERFUL COOKIES,"tensor(0.4525, grad_fn=<NllLossBackward>)","tensor([[ -8.5047, -11.1384, -19.6922,  24.3185,  24.8767]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(15.4800, grad_fn=<NllLossBackward>)","tensor([[28.8467, 15.8488, 26.0454, -3.1211, 13.4257]],
       grad_fn=<AddmmBackward>)",0
4,Lindt Pistachio Chocolate,"tensor(5.0068e-06, grad_fn=<NllLossBackward>)","tensor([[-7.1048, -2.5855, -1.5706, 24.2306, 36.4335]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(9.2502e-05, grad_fn=<NllLossBackward>)","tensor([[16.2951, 29.9835, 28.2047,  2.1027, 39.4282]],
       grad_fn=<AddmmBackward>)",4
4,Great product,"tensor(0.0947, grad_fn=<NllLossBackward>)","tensor([[ -7.4003, -10.2692, -16.4040,  20.9274,  23.2372]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(19.8811, grad_fn=<NllLossBackward>)","tensor([[27.9727, 16.7409, 26.8015, -4.1203,  8.3616]],
       grad_fn=<AddmmBackward>)",0
4,I am buying more!,"tensor(0., grad_fn=<NllLossBackward>)","tensor([[ 7.1426, -3.7633, -7.8150, 13.9574, 30.8003]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(25.5553, grad_fn=<NllLossBackward>)","tensor([[32.1082, 24.8146, 33.6818, -6.7305,  8.3150]],
       grad_fn=<AddmmBackward>)",2
4,Liver Biscotti rules in our house,"tensor(0.0040, grad_fn=<NllLossBackward>)","tensor([[ 5.4177, -4.9898, -6.2598,  9.2028, 14.7395]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(13.8787, grad_fn=<NllLossBackward>)","tensor([[22.4845, 21.8712, 28.5999,  1.1964, 14.7246]],
       grad_fn=<AddmmBackward>)",2
4,Love pop chips!,"tensor(0., grad_fn=<NllLossBackward>)","tensor([[-10.7043,  -7.2922, -17.6063,  25.9583,  44.2306]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(30.4399, grad_fn=<NllLossBackward>)","tensor([[23.9552, 10.1514, 28.5669, -6.7192, -1.8632]],
       grad_fn=<AddmmBackward>)",2
4,A great price!,"tensor(0.0064, grad_fn=<NllLossBackward>)","tensor([[-2.0496, -8.2947, -2.5547, 18.7134, 23.7694]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(41.8962, grad_fn=<NllLossBackward>)","tensor([[ 17.4389,  -5.3220,  27.2961,  -3.3080, -14.6001]],
       grad_fn=<AddmmBackward>)",2
4,The Best Hot Sauce in the World,"tensor(2.2650e-06, grad_fn=<NllLossBackward>)","tensor([[ -6.1656, -11.8040,  -4.3849,  27.2741,  40.2574]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(1.9073e-06, grad_fn=<NllLossBackward>)","tensor([[21.8813, 19.2246, 20.5733,  1.2542, 35.3312]],
       grad_fn=<AddmmBackward>)",4
4,The Best!,"tensor(0.0009, grad_fn=<NllLossBackward>)","tensor([[ -6.2646, -10.4025, -13.1415,  20.5355,  27.5782]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(19.1574, grad_fn=<NllLossBackward>)","tensor([[20.7435,  5.2896, 29.6491, -6.8757, 10.4919]],
       grad_fn=<AddmmBackward>)",2
4,Wonderful!,"tensor(0., grad_fn=<NllLossBackward>)","tensor([[-11.2364, -16.8487, -21.2344,  28.8540,  49.2895]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(37.3221, grad_fn=<NllLossBackward>)","tensor([[26.1553,  8.5714, 30.1073, -3.6090, -7.1957]],
       grad_fn=<AddmmBackward>)",2
4,This is great stuff,"tensor(0.0431, grad_fn=<NllLossBackward>)","tensor([[ -8.0603, -11.4916,  -6.0663,  21.9058,  25.0285]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(17.8991, grad_fn=<NllLossBackward>)","tensor([[28.0346, 23.2382, 34.7679, -3.7624, 16.8701]],
       grad_fn=<AddmmBackward>)",2
4,These chips will make you fat,"tensor(10.1634, grad_fn=<NllLossBackward>)","tensor([[ 12.8845,   9.5435, -17.1894,   5.9285,   2.7568]],
       grad_fn=<AddmmBackward>)",0,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(37.5057, grad_fn=<NllLossBackward>)","tensor([[21.8091, 22.3156, 40.2325,  1.1824,  2.7268]],
       grad_fn=<AddmmBackward>)",2
4,Geat Product,"tensor(0.2088, grad_fn=<NllLossBackward>)","tensor([[ 0.2536, -0.2082,  6.1690, 11.7240, 13.1878]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.7208, grad_fn=<NllLossBackward>)","tensor([[19.0091, 18.4935, 28.2360,  1.3463, 24.5398]],
       grad_fn=<AddmmBackward>)",2
4,Love these chips!,"tensor(6.9735e-05, grad_fn=<NllLossBackward>)","tensor([[-11.9526,  -8.4638, -12.6795,  26.8537,  36.4242]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(30.1050, grad_fn=<NllLossBackward>)","tensor([[19.4490, 12.0178, 32.2659, -2.9396,  2.1609]],
       grad_fn=<AddmmBackward>)",2
4,Always fresh,"tensor(0.0718, grad_fn=<NllLossBackward>)","tensor([[-2.0725, -2.4073, -8.9411, 13.4707, 16.0681]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(30.5272, grad_fn=<NllLossBackward>)","tensor([[  5.0675,   4.5992,  16.3116,  -6.1699, -14.2156]],
       grad_fn=<AddmmBackward>)",2
4,Make My Day,"tensor(3.5763e-07, grad_fn=<NllLossBackward>)","tensor([[ -1.2043,  -9.2986, -11.4887,  14.0324,  28.7669]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(6.0303, grad_fn=<NllLossBackward>)","tensor([[25.7193, 18.6635, 25.2206, -3.0730, 20.1665]],
       grad_fn=<AddmmBackward>)",0
4,So Good!,"tensor(5.9605e-07, grad_fn=<NllLossBackward>)","tensor([[ -7.9859, -12.7049, -13.0459,  35.5015,  49.9279]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(32.5622, grad_fn=<NllLossBackward>)","tensor([[21.8991, 10.6493, 32.3769, -0.4074, -0.1853]],
       grad_fn=<AddmmBackward>)",2
4,Yummy,"tensor(8.5675, grad_fn=<NllLossBackward>)","tensor([[-16.9432, -10.5124,  -9.2564,  31.4747,  22.9075]],
       grad_fn=<AddmmBackward>)",3,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(10.3706, grad_fn=<NllLossBackward>)","tensor([[27.7057, 17.3496, 20.0181,  2.7505, 17.3356]],
       grad_fn=<AddmmBackward>)",0
4,An Excellent Alternative to Artificial Sweetners,"tensor(3.0882, grad_fn=<NllLossBackward>)","tensor([[ 0.4003, -6.2367, 15.1943, 23.2365, 20.1953]],
       grad_fn=<AddmmBackward>)",3,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(28.8948, grad_fn=<NllLossBackward>)","tensor([[23.2082, 21.7845, 37.9944, -1.4151,  9.0996]],
       grad_fn=<AddmmBackward>)",2
4,Amazing to the last bite.,"tensor(3.5439, grad_fn=<NllLossBackward>)","tensor([[-19.8551, -11.3092,  -6.4657,  39.2798,  35.7652]],
       grad_fn=<AddmmBackward>)",3,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(26.2026, grad_fn=<NllLossBackward>)","tensor([[24.5582, 21.9589, 34.6230,  5.3338,  8.4205]],
       grad_fn=<AddmmBackward>)",2
4,juicy jays,"tensor(0.9561, grad_fn=<NllLossBackward>)","tensor([[  4.4723,  -3.5647, -11.2866,  13.8634,  13.3925]],
       grad_fn=<AddmmBackward>)",3,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0154, grad_fn=<NllLossBackward>)","tensor([[22.5954, 23.5283, 28.5309, -0.2280, 32.7033]],
       grad_fn=<AddmmBackward>)",4
4,Fantastic!,"tensor(0., grad_fn=<NllLossBackward>)","tensor([[ -9.4029, -13.7828, -13.1463,  30.6584,  50.4701]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(18.7749, grad_fn=<NllLossBackward>)","tensor([[24.4547, 14.8883, 30.5197, -2.5866, 11.7471]],
       grad_fn=<AddmmBackward>)",2
4,These are the best hash browns!!!!!!!!!!,"tensor(1.1921e-07, grad_fn=<NllLossBackward>)","tensor([[  9.1758,  -8.3913, -16.4455,  12.5006,  28.7567]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(29.6041, grad_fn=<NllLossBackward>)","tensor([[25.0504, 15.6353, 30.1807, -3.0586,  0.5825]],
       grad_fn=<AddmmBackward>)",2
4,Our guests love it!,"tensor(2.3842e-07, grad_fn=<NllLossBackward>)","tensor([[-17.3154, -14.3935, -14.9863,  36.5212,  51.6230]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(39.1051, grad_fn=<NllLossBackward>)","tensor([[23.1889, 17.6167, 33.9871, -1.1741, -5.1180]],
       grad_fn=<AddmmBackward>)",2
4,VANILLA TOOTSIE ROLLS,"tensor(0.1684, grad_fn=<NllLossBackward>)","tensor([[-8.8765, -3.5867, -9.3052, 35.3774, 37.0731]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(9.5057, grad_fn=<NllLossBackward>)","tensor([[22.0724, 27.6840, 31.7339,  3.5956, 22.2456]],
       grad_fn=<AddmmBackward>)",2
4,Pop Chips Rule,"tensor(1.8256, grad_fn=<NllLossBackward>)","tensor([[4.8306, 2.6522, 0.8939, 7.7680, 6.1765]], grad_fn=<AddmmBackward>)",3,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(29.0292, grad_fn=<NllLossBackward>)","tensor([[27.8896, 26.4631, 36.9293, -3.6861,  7.9003]],
       grad_fn=<AddmmBackward>)",2
4,Our ten year old doxie,"tensor(0., grad_fn=<NllLossBackward>)","tensor([[ -7.7120, -18.4340, -29.4984,  21.9387,  44.0243]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(8.3134, grad_fn=<NllLossBackward>)","tensor([[26.2055, 25.0891, 26.5787, -4.1839, 18.9147]],
       grad_fn=<AddmmBackward>)",2
4,"The Cat likes it, too!","tensor(0.0117, grad_fn=<NllLossBackward>)","tensor([[-7.7682,  0.1640, -7.4763, 32.7398, 37.1817]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(37.8755, grad_fn=<NllLossBackward>)","tensor([[28.9337, 22.9265, 31.5837, -0.6556, -6.2234]],
       grad_fn=<AddmmBackward>)",2
4,Pocky!!,"tensor(0., grad_fn=<NllLossBackward>)","tensor([[  3.0141,  -3.3500, -15.9611,  15.3642,  40.7706]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(35.2869, grad_fn=<NllLossBackward>)","tensor([[29.0873, 11.4684, 26.3707, -4.7815, -6.1356]],
       grad_fn=<AddmmBackward>)",0
4,My kids and I ate these up!!,"tensor(0.0004, grad_fn=<NllLossBackward>)","tensor([[21.9550, -2.2913, -9.4977, 15.6915, 29.8246]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(19.9028, grad_fn=<NllLossBackward>)","tensor([[28.8174, 30.5194, 32.2463, -3.4056, 12.5344]],
       grad_fn=<AddmmBackward>)",2
4,"Award winning, awesome flavour!","tensor(0., grad_fn=<NllLossBackward>)","tensor([[-10.5643, -13.3787,  -8.5487,  32.6744,  51.0873]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(10.3659, grad_fn=<NllLossBackward>)","tensor([[23.5498, 10.0521, 24.0797, -8.3178, 14.1768]],
       grad_fn=<AddmmBackward>)",2
4,yummy for your tummy,"tensor(1.5750, grad_fn=<NllLossBackward>)","tensor([[-12.5249,  -9.3026, -13.9012,  23.7621,  22.4191]],
       grad_fn=<AddmmBackward>)",3,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(4.1290, grad_fn=<NllLossBackward>)","tensor([[21.8988, 21.5572, 28.9693,  4.8499, 24.8579]],
       grad_fn=<AddmmBackward>)",2
4,Great deal,"tensor(10.0684, grad_fn=<NllLossBackward>)","tensor([[ 3.0439,  0.2965, -4.6294, 14.6136,  4.5453]],
       grad_fn=<AddmmBackward>)",3,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(35.5394, grad_fn=<NllLossBackward>)","tensor([[25.6665, 15.4617, 32.1247, -2.2815, -3.4130]],
       grad_fn=<AddmmBackward>)",2
4,Great tasting green tea and such a great deal.,"tensor(11.3524, grad_fn=<NllLossBackward>)","tensor([[-11.2924, -15.1465,  -0.2425,  42.8607,  31.5083]],
       grad_fn=<AddmmBackward>)",3,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(28.9808, grad_fn=<NllLossBackward>)","tensor([[17.8404, 14.6855, 34.1707,  7.4300,  5.1898]],
       grad_fn=<AddmmBackward>)",2
4,Tested by a trucker,"tensor(4.2025, grad_fn=<NllLossBackward>)","tensor([[7.5168, 4.7299, 4.4689, 6.2615, 3.6615]], grad_fn=<AddmmBackward>)",0,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(31.3366, grad_fn=<NllLossBackward>)","tensor([[23.8076, 19.5820, 35.5361, -1.3195,  4.1995]],
       grad_fn=<AddmmBackward>)",2
4,easy to make also,"tensor(6.1046, grad_fn=<NllLossBackward>)","tensor([[-14.4098, -10.7440,   8.6733,  32.7595,  26.6572]],
       grad_fn=<AddmmBackward>)",3,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(13.2008, grad_fn=<NllLossBackward>)","tensor([[29.8942, 23.9695, 34.1503, -2.6314, 20.9636]],
       grad_fn=<AddmmBackward>)",2
4,Perfect mix for egg-allergic!,"tensor(0.5299, grad_fn=<NllLossBackward>)","tensor([[-18.1417, -10.7668,  -9.9993,  38.0880,  38.4464]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(34.5529, grad_fn=<NllLossBackward>)","tensor([[12.5854,  5.0262, 32.6864,  0.5548, -1.8665]],
       grad_fn=<AddmmBackward>)",2
4,My Dogs Love This Treat,"tensor(0.8350, grad_fn=<NllLossBackward>)","tensor([[ -2.2963,  -3.8114, -15.4925,  15.9479,  15.6819]],
       grad_fn=<AddmmBackward>)",3,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(24.6380, grad_fn=<NllLossBackward>)","tensor([[26.6878, 27.0501, 33.9017, -2.2086,  9.2655]],
       grad_fn=<AddmmBackward>)",2
4,Great for training,"tensor(9.0407, grad_fn=<NllLossBackward>)","tensor([[-6.9405,  0.5153, -8.7102, 19.2288, 10.1883]],
       grad_fn=<AddmmBackward>)",3,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(10.5260, grad_fn=<NllLossBackward>)","tensor([[29.8735, 24.4381, 34.0015, -4.3629, 23.4916]],
       grad_fn=<AddmmBackward>)",2
4,Plocky's Rice and Beans Tortilla Chips,"tensor(0.0010, grad_fn=<NllLossBackward>)","tensor([[-8.4678,  1.3255, -7.0765, 28.2097, 35.1656]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(60.8183, grad_fn=<NllLossBackward>)","tensor([[ 18.9568,  22.4444,  36.5229,   4.8305, -24.2954]],
       grad_fn=<AddmmBackward>)",2
4,This is the stuff !!,"tensor(0.0006, grad_fn=<NllLossBackward>)","tensor([[ 13.4430,  -2.2404, -13.9293,   6.3049,  20.9361]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(35.6836, grad_fn=<NllLossBackward>)","tensor([[21.1340,  4.8365, 26.4622, -5.5167, -9.2166]],
       grad_fn=<AddmmBackward>)",2
4,High Quality My Dog Enjoys and My Budget Does Too!,"tensor(0.0149, grad_fn=<NllLossBackward>)","tensor([[ -7.9980, -19.6355,  -5.2265,  39.0574,  43.2575]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(33.4111, grad_fn=<NllLossBackward>)","tensor([[21.7999, 12.5161, 34.8702, -3.2906,  1.4591]],
       grad_fn=<AddmmBackward>)",2
4,Delicious,"tensor(0.5754, grad_fn=<NllLossBackward>)","tensor([[ -3.3686,  -0.8313, -19.9105,  17.7285,  17.9797]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(31.0841, grad_fn=<NllLossBackward>)","tensor([[  5.1509,   5.1744,  16.5223,  -5.7889, -14.5618]],
       grad_fn=<AddmmBackward>)",2
4,Sublime Fragrance and Taste,"tensor(0.0038, grad_fn=<NllLossBackward>)","tensor([[ 7.2703, -1.8860,  4.8082, 20.5736, 26.1336]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(9.6018, grad_fn=<NllLossBackward>)","tensor([[17.9685, 13.7901, 24.4665,  1.5950, 14.8662]],
       grad_fn=<AddmmBackward>)",2
4,Best Chip Ever,"tensor(2.1219e-05, grad_fn=<NllLossBackward>)","tensor([[-10.6767, -10.9626,  -6.2862,  21.2276,  31.9898]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(39.0869, grad_fn=<NllLossBackward>)","tensor([[34.7521, 10.1205, 30.4783, -8.5176, -4.3210]],
       grad_fn=<AddmmBackward>)",0
4,Great product and good price,"tensor(0.5669, grad_fn=<NllLossBackward>)","tensor([[-1.5811, -7.7125,  3.7972, 35.8193, 36.0900]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(1.6689e-06, grad_fn=<NllLossBackward>)","tensor([[22.6625, 15.1634, 16.5649, -8.7733, 35.9772]],
       grad_fn=<AddmmBackward>)",4
4,Perfect Pop Chips,"tensor(6.7412, grad_fn=<NllLossBackward>)","tensor([[ -9.0492,  -6.2300, -12.6929,  24.4219,  17.6819]],
       grad_fn=<AddmmBackward>)",3,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(29.7017, grad_fn=<NllLossBackward>)","tensor([[27.7293, 15.7740, 30.3142, -1.8878,  0.6852]],
       grad_fn=<AddmmBackward>)",2
4,perfect size!,"tensor(0.0025, grad_fn=<NllLossBackward>)","tensor([[-12.0765, -10.4968, -15.6396,  23.4725,  29.4451]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(32.6278, grad_fn=<NllLossBackward>)","tensor([[14.7315, -4.7637, 24.7614, -2.1901, -7.8664]],
       grad_fn=<AddmmBackward>)",2
4,ABSOLUTELY DELICIOUS!,"tensor(0.0007, grad_fn=<NllLossBackward>)","tensor([[-15.4358, -16.8526, -21.8480,  29.1105,  36.3358]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(32.9158, grad_fn=<NllLossBackward>)","tensor([[24.0092, 10.4502, 26.8385,  2.2684, -6.0200]],
       grad_fn=<AddmmBackward>)",2
4,Favorite thing about Brazil,"tensor(0.0004, grad_fn=<NllLossBackward>)","tensor([[-6.3281, -3.0422, -1.7088, 17.0703, 25.0014]],
       grad_fn=<AddmmBackward>)",4,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(14.7456, grad_fn=<NllLossBackward>)","tensor([[25.3182, 20.3167, 27.5821, -3.0408, 12.9361]],
       grad_fn=<AddmmBackward>)",2
4,Excellent Taste,"tensor(11.8351, grad_fn=<NllLossBackward>)","tensor([[-3.1852, -3.2348, -1.0675, 18.4544,  6.6194]],
       grad_fn=<AddmmBackward>)",3,"tensor(16.5866, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(7.1254, grad_fn=<NllLossBackward>)","tensor([[25.2136, 18.3316, 28.0341,  1.1272, 20.9674]],
       grad_fn=<AddmmBackward>)",2
